chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr9	6606716	6607716	Amillepora20992	67	6	15	13	11	17	29	67	50	62	24	49	54	63	42	46	47	73	89	66	90	82	74	141
chr9	6591445	6592445	Amillepora20991	16	3	0	0	3	0	3	0	1	1	2	2	12	7	4	12	2	2	19	5	3	9	5	13
chr9	6658537	6659537	Amillepora20995	11	2	0	0	0	0	6	0	0	0	2	0	5	1	3	2	0	0	5	0	3	2	0	5
chr9	6680724	6681724	Amillepora20996	24	4	0	1	2	0	8	0	0	4	2	0	5	5	4	4	5	1	6	2	5	2	2	9
chr9	6650411	6651411	Amillepora20993	62	9	0	3	0	6	0	8	1	1	8	2	14	19	18	17	6	16	20	7	16	12	11	28
chr9	6597108	6598108	Amillepora20990	17	4	16	14	2	20	50	20	18	31	39	25	45	36	14	19	14	26	42	17	24	29	18	47
chr9	6683164	6684164	Amillepora20997	11	2	1	1	0	0	1	0	0	0	2	0	5	3	2	3	1	2	8	1	0	1	2	5
chr9	6723052	6724052	Amillepora21001	3	0	0	0	0	0	0	0	0	1	0	0	4	1	0	1	1	0	3	0	1	0	0	0
chr9	6706679	6707679	Amillepora21000	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	2	0
chr9	6752680	6753680	Amillepora21006	1	1	13	4	8	12	0	0	0	0	0	0	10	3	3	5	2	3	5	0	3	2	1	3
chr9	6733197	6734197	Amillepora21003	16	2	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	0	6	1	0	4	1	4
chr9	6759872	6760872	Amillepora21007	0	0	0	0	0	0	2	1	0	1	1	0	2	1	0	3	2	1	3	0	0	2	2	3
chr9	6689043	6690043	Amillepora20998	19	4	1	1	0	0	2	0	0	0	2	2	7	1	0	4	0	4	6	1	1	1	0	5
chr9	6701476	6702476	Amillepora20999	16	1	0	0	0	0	1	0	0	0	0	0	6	2	1	1	2	2	5	1	1	0	0	1
chr9	6745871	6746871	Amillepora21004	17	2	1	0	0	0	2	0	0	0	0	2	3	2	1	5	3	2	7	1	2	0	3	2
chr9	6750003	6751003	Amillepora21005	8	2	0	0	0	0	1	0	0	0	0	0	3	0	2	1	2	1	2	0	1	1	1	1
chr9	6809828	6810828	Amillepora21009	2	0	2	3	1	0	4	1	1	2	1	0	25	25	19	17	11	20	27	12	27	23	17	30
chr9	6851639	6852639	Amillepora21014	18	3	11	2	3	5	13	6	5	9	16	13	21	23	11	19	13	25	14	19	15	16	24	27
chr9	6843530	6844530	Amillepora21013	3	2	0	0	0	0	0	0	1	0	0	0	0	1	1	3	0	2	4	0	3	0	3	2
chr9	6974257	6975257	Amillepora21018	3	0	0	0	0	0	0	2	0	2	1	0	12	30	18	14	16	15	12	18	19	9	16	32
chr9	6942684	6943684	Amillepora21015	11	1	0	0	0	0	0	0	0	1	0	0	3	1	1	2	2	1	4	0	0	3	0	2
chr9	6965121	6966121	Amillepora21017	10	1	0	0	0	0	1	0	0	0	0	2	5	1	1	2	1	3	13	0	0	0	0	5
chr9	7014977	7015977	Amillepora21021	17	3	0	4	2	3	5	0	2	0	0	2	11	9	7	9	9	10	6	3	4	6	7	9
chr9	7023591	7024591	Amillepora21023	4	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	0	3	0	0	1	0	6
chr9	7012372	7013372	Amillepora21020	265	153	44	68	67	93	169	44	16	59	128	95	146	141	80	96	86	106	122	81	95	81	83	165
chr9	7004212	7005212	Amillepora21019	6	0	0	0	0	1	2	0	0	2	2	0	9	1	1	2	0	3	5	1	3	4	4	8
chr9	7022583	7023583	Amillepora21022	22	9	0	2	2	2	6	0	0	4	2	4	4	4	3	2	1	1	2	1	0	1	0	5
chr9	7122863	7123863	Amillepora21031	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2	0	0	1	0	0
chr9	7107180	7108180	Amillepora21029	2	3	0	0	0	0	2	0	0	0	0	0	3	1	0	2	1	0	1	0	0	2	1	3
chr9	7101902	7102902	Amillepora21028	18	4	8	6	6	5	3	1	0	0	1	2	8	6	2	2	2	8	5	1	0	9	2	3
chr9	7094071	7095071	Amillepora21026	11	0	0	0	0	0	2	0	0	0	0	0	1	4	1	1	0	0	2	0	0	0	1	1
chr9	7101702	7102702	Amillepora21027	18	4	8	6	6	5	3	1	0	0	1	2	8	6	2	2	2	8	5	1	1	9	2	3
chr9	7066580	7067580	Amillepora21024	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	0	0	0	1	2
chr9	7078346	7079346	Amillepora21025	5	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	2	1	0	2	0	0	3
chr9	7216061	7217061	Amillepora21037	24	23	5	11	7	14	8	2	4	10	3	5	18	10	10	16	12	17	17	10	16	3	9	17
chr9	7208861	7209861	Amillepora21036	168	29	2	6	2	0	14	2	2	8	3	6	5	1	4	2	0	5	14	5	8	8	5	6
chr9	7177373	7178373	Amillepora21034	11	1	2	0	1	0	7	3	3	1	2	0	37	26	26	22	14	34	30	17	29	22	18	35
chr9	7158767	7159767	Amillepora21033	16	0	0	2	2	0	6	14	14	8	13	13	46	37	28	26	25	19	18	18	10	8	7	20
chr9	7145653	7146653	Amillepora21032	0	0	0	0	0	1	0	0	0	0	0	0	7	11	9	1	6	8	1	1	0	0	0	2
chr9	7257694	7258694	Amillepora21038	29	20	0	6	2	4	0	0	0	0	2	0	12	3	3	3	6	2	7	1	4	3	5	13
chr9	7316009	7317009	Amillepora21041	7	0	2	0	0	0	2	0	0	0	0	0	15	3	9	6	2	7	7	1	6	3	3	6
chr9	7279039	7280039	Amillepora21039	18	4	2	8	5	3	9	3	6	3	2	1	18	12	8	5	9	12	10	6	3	10	5	11
chr9	7348779	7349779	Amillepora21044	30	17	22	44	28	14	6	7	9	3	7	9	56	67	55	60	53	66	29	24	30	42	33	49
chr9	7327044	7328044	Amillepora21042	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	4	0	1	3	0	2
chr9	7332169	7333169	Amillepora21043	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
chr9	7360847	7361847	Amillepora21045	8	0	0	2	0	0	0	1	0	0	0	0	2	0	0	1	0	1	2	0	0	3	0	1
chr9	7401370	7402370	Amillepora21054	5	5	5	3	4	5	3	1	1	3	8	3	16	14	10	11	9	19	8	7	10	3	4	15
chr9	7354996	7355996	Amillepora21047	5	5	1	0	1	1	5	15	8	16	0	10	21	6	4	6	2	3	15	5	5	9	4	8
chr9	7387154	7388154	Amillepora21051	12	1	8	0	3	4	11	27	39	24	2	2	46	29	19	31	11	23	32	16	15	20	10	36
chr9	7417815	7418815	Amillepora21056	11	3	3	0	2	1	4	0	3	4	2	2	8	2	0	2	2	10	5	2	5	1	3	10
chr9	7419280	7420280	Amillepora21057	11	4	0	3	2	2	8	1	8	5	2	12	85	48	34	46	39	50	48	26	24	35	15	50
chr9	7352750	7353750	Amillepora21046	57	95	35	48	34	68	111	29	17	51	42	66	8	8	7	6	3	5	9	4	5	4	3	7
chr9	7383828	7384828	Amillepora21050	101	52	26	57	33	45	37	27	16	33	28	25	65	55	52	66	40	72	60	44	63	51	54	83
chr9	7408198	7409198	Amillepora21055	5	2	0	1	1	1	2	1	0	1	0	2	24	24	11	16	12	22	12	12	9	7	10	19
chr9	7365735	7366735	Amillepora21049	67	47	46	51	32	41	3	3	7	3	0	2	56	53	28	47	34	61	9	5	7	6	3	9
chr9	7438905	7439905	Amillepora21058	36	11	4	8	6	12	0	0	0	0	0	3	10	10	2	4	6	7	5	5	4	5	6	12
chr9	7396618	7397618	Amillepora21053	6	6	0	0	0	0	1	0	0	2	0	2	3	0	1	2	0	0	4	0	1	0	1	1
chr9	7390740	7391740	Amillepora21052	2	4	0	0	0	1	4	0	0	0	0	0	6	0	0	0	0	2	2	0	0	1	3	3
chr9	7562717	7563717	Amillepora21072	1	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	1	1	3	1	1	0	1	1
chr9	7584701	7585701	Amillepora21075	8	0	0	0	0	1	0	1	0	2	0	0	23	21	16	10	22	23	16	10	8	13	10	26
chr9	7579010	7580010	Amillepora21073	12	3	2	0	2	3	7	1	4	3	0	1	13	8	5	16	7	4	14	4	7	7	4	14
chr9	7526323	7527323	Amillepora21064	3	4	1	3	2	1	1	0	0	0	2	0	70	85	53	42	44	72	46	25	30	27	25	54
chr9	7545257	7546257	Amillepora21070	273	189	268	223	270	309	327	358	298	329	520	339	82	83	75	70	53	109	128	100	125	119	110	205
chr9	7507249	7508249	Amillepora21062	4	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	1	1	3	0	0	1	4	0
chr9	7457366	7458366	Amillepora21059	3	3	0	4	1	0	50	45	61	49	58	29	8	3	5	3	4	5	9	7	3	7	5	14
chr9	7466833	7467833	Amillepora21060	3	2	0	1	1	0	2	0	0	0	0	0	4	0	1	0	1	1	3	1	2	0	0	1
chr9	7544804	7545804	Amillepora21071	226	140	190	164	180	222	213	175	129	186	347	218	41	45	39	44	34	61	54	46	55	47	53	103
chr9	7497190	7498190	Amillepora21061	46	8	4	2	1	0	6	0	1	2	1	2	10	2	0	6	2	3	8	4	5	7	9	5
chr9	7512429	7513429	Amillepora21063	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	5	0	2	5	4	1	3	2	3
chr9	7584903	7585903	Amillepora21076	8	0	0	0	0	1	0	1	0	2	0	0	22	21	16	10	22	23	16	10	8	13	10	26
chr9	7592881	7593881	Amillepora21077	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	2
chr9	7666843	7667843	Amillepora21082	112	112	154	115	140	174	68	59	28	65	59	75	43	39	36	36	18	52	23	11	26	12	18	26
chr9	7603510	7604510	Amillepora21078	63	22	11	14	12	18	13	8	11	8	6	18	82	72	47	54	46	69	62	37	42	41	45	64
chr9	7630522	7631522	Amillepora21080	215	128	137	176	146	203	117	83	90	120	177	136	171	171	116	130	113	173	108	85	98	84	106	146
chr9	7621907	7622907	Amillepora21079	33	9	8	1	7	9	8	1	5	1	3	4	37	40	34	28	20	29	42	42	37	37	35	60
chr9	7732510	7733510	Amillepora21090	8	2	0	0	0	0	2	0	0	0	0	0	6	4	0	6	2	2	0	0	0	0	0	2
chr9	7703311	7704311	Amillepora21084	26	20	7	11	4	10	17	52	35	36	30	29	24	26	16	20	14	18	26	22	38	21	29	53
chr9	7725153	7726153	Amillepora21088	21	2	1	0	0	0	182	133	83	136	218	169	8	4	3	7	1	9	43	42	28	42	52	68
chr9	7767017	7768017	Amillepora21092	36	6	1	2	0	0	1	0	0	0	0	0	24	12	9	17	11	15	13	8	7	9	13	15
chr9	7728994	7729994	Amillepora21089	4	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	2	1	2	2	0	3
chr9	7705757	7706757	Amillepora21085	145	48	22	36	18	44	29	38	38	64	37	38	40	44	13	24	22	35	33	31	35	24	32	55
chr9	7706867	7707867	Amillepora21086	49	42	35	21	29	50	16	12	17	28	15	19	37	41	21	24	19	38	37	32	26	35	31	47
chr9	7823390	7824390	Amillepora21096	4	0	0	0	0	0	21	4	1	20	27	11	12	6	1	7	1	0	12	5	14	8	4	15
chr9	7853459	7854459	Amillepora21099	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	1
chr9	7818262	7819262	Amillepora21095	35	8	0	2	0	0	8	0	2	4	3	8	10	2	0	5	2	6	10	1	5	2	4	13
chr9	7859886	7860886	Amillepora21100	49	25	37	20	19	37	24	70	93	57	31	41	100	92	51	54	42	76	99	55	85	84	91	136
chr9	7862983	7863983	Amillepora21101	67	49	15	47	40	25	56	20	8	18	45	29	81	63	43	63	37	65	48	23	27	23	25	65
chr9	7941134	7942134	Amillepora21103	32	17	0	0	3	6	12	8	3	13	6	9	6	0	2	3	1	5	26	12	17	21	16	36
chr9	7973833	7974833	Amillepora21105	5	6	0	0	0	0	4	1	0	0	1	2	4	2	0	2	3	2	2	1	2	3	1	3
chr9	7843204	7844204	Amillepora21098	10	2	0	0	0	0	2	0	0	0	0	2	5	5	1	3	1	2	3	0	0	0	0	2
chr9	7828249	7829249	Amillepora21097	21	4	13	2	9	5	2	0	0	4	5	1	48	56	31	25	38	67	58	30	31	28	42	76
chr9	7987876	7988876	Amillepora21106	8	0	0	0	0	0	3	0	0	0	0	0	4	3	0	4	2	1	3	4	1	2	1	5
chr9	7967394	7968394	Amillepora21104	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	1	6	0	3	1	3	3
chr9	7941783	7942783	Amillepora21102	15	2	0	0	1	0	0	0	0	2	4	1	3	3	1	6	2	3	2	1	1	1	2	4
chr9	8011940	8012940	Amillepora21110	3	0	0	0	0	0	1	0	0	0	2	0	3	1	0	1	2	4	1	0	1	2	2	2
chr9	7989854	7990854	Amillepora21107	11	3	2	1	1	4	0	0	0	2	1	0	11	8	3	8	1	3	6	1	3	2	2	12
chr9	8023110	8024110	Amillepora21111	13	8	2	3	3	1	8	1	1	5	6	2	17	21	10	25	12	14	49	27	43	41	31	51
chr9	8045869	8046869	Amillepora21115	8	0	0	0	2	0	1	0	0	0	0	0	6	5	3	5	3	2	4	2	0	2	0	4
chr9	8038405	8039405	Amillepora21113	4	1	0	0	0	1	0	0	0	0	1	0	3	2	2	3	1	3	5	0	1	1	0	6
chr9	8071162	8072162	Amillepora21118	8	1	0	2	0	0	1	0	0	0	2	0	9	3	0	9	4	7	7	2	2	4	5	5
chr9	8078089	8079089	Amillepora21119	63	15	1	8	4	9	18	4	1	7	16	6	47	34	18	30	16	36	25	9	8	8	10	24
chr9	8040015	8041015	Amillepora21114	2	0	0	0	0	0	0	0	0	0	0	0	5	1	0	3	5	2	4	0	1	1	0	4
chr9	8087577	8088577	Amillepora21120	21	2	0	0	0	3	2	3	2	1	4	4	3	1	0	1	0	0	1	2	0	1	0	0
chr9	8060434	8061434	Amillepora21116	6	0	0	0	0	0	0	0	0	2	0	0	3	1	0	2	0	2	5	3	4	1	2	5
chr9	8005798	8006798	Amillepora21109	36	6	5	4	2	0	7	0	2	0	2	6	4	0	0	1	1	2	2	1	0	1	1	1
chr9	8001160	8002160	Amillepora21108	13	2	0	0	0	0	2	0	0	0	0	0	7	1	0	1	2	3	2	1	1	0	1	2
chr9	8064164	8065164	Amillepora21117	2	0	0	2	0	0	1	0	0	0	0	0	1	4	0	0	1	1	1	0	2	1	1	4
chr9	8029113	8030113	Amillepora21112	1	0	0	1	0	0	2	1	0	0	1	0	11	6	6	4	4	14	1	2	7	6	7	6
chr9	8149333	8150333	Amillepora21123	0	0	0	0	0	0	1	4	0	0	0	0	4	1	1	0	1	1	6	0	0	2	1	1
chr9	8090421	8091421	Amillepora21121	31	0	0	0	0	0	4	0	0	2	1	0	6	5	1	4	1	7	5	3	1	2	5	4
chr9	8213082	8214082	Amillepora21131	3	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	2	4	0	1	2	2	1
chr9	8234635	8235635	Amillepora21134	10	13	20	12	11	13	4	2	3	4	0	2	22	16	17	13	8	32	11	14	12	9	15	20
chr9	8188821	8189821	Amillepora21126	4	0	0	0	0	0	0	0	0	0	2	0	4	3	1	1	0	0	4	0	0	0	1	0
chr9	8175991	8176991	Amillepora21125	6	5	2	6	1	2	5	3	1	7	10	6	1	4	0	2	0	7	4	2	3	6	4	5
chr9	8204190	8205190	Amillepora21130	22	5	15	7	2	6	3	0	1	5	9	6	36	38	33	37	22	23	20	14	18	22	14	36
chr9	8247730	8248730	Amillepora21135	10	2	0	0	0	2	2	0	0	0	0	2	3	2	1	0	1	2	2	1	3	2	0	4
chr9	8231823	8232823	Amillepora21133	6	0	0	0	0	0	0	0	0	0	0	2	5	1	2	0	1	0	1	0	2	3	0	2
chr9	8223300	8224300	Amillepora21132	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	4	1	2	1	1	0	1	2
chr9	8259797	8260797	Amillepora21136	9	1	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	3	0	0	0	1	2
chr9	8326860	8327860	Amillepora21141	36	5	2	2	1	4	5	0	0	2	4	4	18	17	14	20	12	25	8	0	3	5	2	7
chr9	8363406	8364406	Amillepora21143	4	0	0	0	0	0	2	0	0	0	0	0	10	1	1	2	4	0	4	0	0	0	0	1
chr9	8348714	8349714	Amillepora21142	35	7	0	7	3	6	2	0	1	10	3	4	5	7	5	3	5	6	5	7	6	3	7	16
chr9	8410440	8411440	Amillepora21148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	1	2	1	1
chr9	8441934	8442934	Amillepora21149	3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2
chr9	8444620	8445620	Amillepora21150	2	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1
chr9	8447157	8448157	Amillepora21151	6	0	0	0	0	0	0	0	2	1	2	0	3	0	0	2	0	2	5	0	1	0	1	2
chr9	8401013	8402013	Amillepora21147	9	3	1	8	3	8	10	6	5	1	9	2	15	12	4	9	12	14	5	5	4	3	1	6
chr9	8390888	8391888	Amillepora21145	4	4	1	0	1	0	0	0	0	0	1	0	4	4	3	3	1	0	2	0	1	0	1	1
chr9	8473757	8474757	Amillepora21154	2	0	0	0	0	1	1	0	0	1	1	0	5	0	0	1	1	2	7	1	10	3	3	10
chr9	8471018	8472018	Amillepora21152	4	0	0	0	0	0	3	0	0	0	0	6	8	0	1	2	0	1	4	1	1	2	2	4
chr9	8472017	8473017	Amillepora21153	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	3	0	0	1	0	4
chr9	8541938	8542938	Amillepora21160	17	8	3	4	3	4	4	8	8	5	8	5	21	22	13	20	8	24	20	11	13	4	19	25
chr9	8585892	8586892	Amillepora21163	44	32	76	48	51	49	43	41	46	47	60	40	28	25	17	14	19	11	31	31	29	28	43	35
chr9	8488109	8489109	Amillepora21155	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	1	1	1	0	1
chr9	8517191	8518191	Amillepora21156	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	0	0	0	0	0	0	3
chr9	8519871	8520871	Amillepora21157	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
chr9	8522410	8523410	Amillepora21158	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	4	1	3	2	0	0	0	0	2
chr9	8580709	8581709	Amillepora21162	0	1	1	1	2	0	5	0	3	1	3	3	8	7	4	6	3	10	7	6	1	4	4	7
chr9	8579567	8580567	Amillepora21161	39	16	31	24	19	21	22	7	14	15	12	8	35	52	36	31	31	50	30	32	40	35	34	49
chr9	8631406	8632406	Amillepora21165	436	164	113	121	71	115	81	91	115	89	119	91	38	47	34	22	29	54	54	44	52	50	60	98
chr9	8640100	8641100	Amillepora21166	63	50	37	38	43	71	81	83	68	71	69	91	21	17	7	18	5	17	23	9	19	8	18	40
chr9	8642731	8643731	Amillepora21167	169	104	157	109	119	165	66	77	84	76	95	90	59	66	36	46	29	71	50	39	39	31	59	79
chr9	8628292	8629292	Amillepora21164	37	179	194	97	212	235	60	108	110	108	92	90	104	122	55	74	48	114	66	59	67	51	58	124
chr9	8737449	8738449	Amillepora21173	11	2	1	4	5	0	1	0	0	0	1	0	21	17	10	11	11	19	6	7	5	7	7	16
chr9	8751356	8752356	Amillepora21174	38	23	21	14	6	16	62	24	20	29	36	41	30	36	11	23	6	24	48	21	34	25	22	59
chr9	8722683	8723683	Amillepora21172	13	3	0	0	0	0	0	1	3	1	0	2	13	16	10	9	9	17	24	12	11	13	16	26
chr9	8720521	8721521	Amillepora21171	42	14	7	12	11	7	35	18	16	28	58	37	52	53	27	44	36	66	67	56	66	64	72	134
chr9	8718587	8719587	Amillepora21170	25	4	5	1	2	1	16	3	2	6	14	20	36	26	12	24	14	24	43	19	31	25	42	85
chr9	8828893	8829893	Amillepora21179	3	3	36	14	9	26	2	13	30	21	14	9	56	86	50	56	57	59	48	50	48	44	54	95
chr9	8794440	8795440	Amillepora21176	68	34	4	9	5	0	5	2	2	4	11	7	21	17	9	15	8	18	11	2	9	11	13	25
chr9	8801601	8802601	Amillepora21177	33	8	10	9	11	11	50	42	28	32	52	64	16	28	17	16	14	28	91	90	62	73	88	128
chr9	8802607	8803607	Amillepora21178	85	53	146	108	117	104	65	55	61	84	71	75	30	32	20	21	26	21	41	33	32	36	43	73
chr9	8987758	8988758	Amillepora21187	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	2	2	0
chr9	9037646	9038646	Amillepora21192	190	105	89	127	79	150	32	31	21	21	58	29	136	154	108	124	94	181	38	51	59	40	55	79
chr9	9028272	9029272	Amillepora21191	34	26	57	76	35	67	44	40	36	46	36	40	109	86	61	87	62	95	56	41	57	52	26	100
chr9	9046868	9047868	Amillepora21193	1	0	0	0	0	0	0	0	0	1	0	0	17	9	7	13	6	17	16	7	16	14	10	19
chr9	9110798	9111798	Amillepora21196	49	19	2	0	3	3	2	5	0	1	3	3	23	7	7	10	2	10	9	6	3	3	5	8
chr9	9071667	9072667	Amillepora21194	12	4	0	4	0	3	3	0	0	2	5	3	4	6	8	2	4	5	15	5	7	2	8	15
chr9	9106019	9107019	Amillepora21195	63	9	0	2	0	0	0	0	0	4	3	2	17	3	4	3	3	4	6	0	0	2	3	5
chr9	9283828	9284828	Amillepora21201	58	10	0	3	1	4	24	10	2	10	26	20	14	4	5	5	5	5	20	6	6	12	8	16
chr9	9286971	9287971	Amillepora21202	1	2	0	0	0	1	0	2	1	1	0	2	26	20	5	9	8	11	5	7	9	4	7	12
chr9	9342879	9343879	Amillepora21205	82	54	24	43	36	57	77	31	11	58	67	56	20	18	26	6	15	27	39	39	60	37	64	80
chr9	9368200	9369200	Amillepora21206	39	4	1	4	0	0	0	0	0	0	0	6	8	2	3	7	2	3	3	1	3	0	0	1
chr9	9341071	9342071	Amillepora21204	1	0	0	1	0	0	2	1	0	0	1	0	1	4	1	5	2	2	7	0	4	3	3	6
chr9	9292112	9293112	Amillepora21203	4	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	2	0	0	2	0	0
chr9	9422727	9423727	Amillepora21210	33	1	10	5	3	2	8	3	5	0	8	1	38	22	15	15	15	21	17	13	12	17	15	46
chr9	9388123	9389123	Amillepora21207	150	54	152	112	115	181	13	1	2	1	14	5	44	65	48	43	33	69	19	1	2	3	5	17
chr9	9421801	9422801	Amillepora21209	1	0	0	0	0	0	0	0	0	0	3	0	7	1	1	2	2	3	10	1	0	3	1	8
chr9	9470016	9471016	Amillepora21211	27	11	0	0	0	2	9	0	0	0	2	0	9	1	1	4	2	0	4	0	2	3	3	3
chr9	9527149	9528149	Amillepora21217	3	0	0	1	0	0	0	0	0	0	1	0	2	0	2	1	2	0	3	0	3	2	2	2
chr9	9503035	9504035	Amillepora21214	108	65	127	84	75	97	47	96	79	56	32	45	41	20	5	19	8	13	18	13	15	18	11	26
chr9	9552405	9553405	Amillepora21220	21	4	2	2	1	0	0	0	1	0	3	1	9	8	4	5	9	3	9	0	6	1	3	7
chr9	9542735	9543735	Amillepora21219	4	13	37	21	17	35	23	21	15	30	13	13	14	10	4	8	3	10	13	4	2	3	0	6
chr9	9538069	9539069	Amillepora21218	29	4	0	2	1	2	7	0	0	0	3	2	14	4	1	6	3	4	8	1	1	2	2	4
chr9	9502486	9503486	Amillepora21213	87	71	141	96	83	110	60	120	96	72	63	62	77	41	18	33	21	33	31	25	14	33	16	39
chr9	9516269	9517269	Amillepora21215	3	2	0	0	0	0	1	2	0	1	0	0	7	2	6	9	3	4	6	1	0	1	1	3
chr9	9575048	9576048	Amillepora21222	48	40	8	22	10	16	34	34	21	77	64	44	19	15	14	11	16	17	41	25	30	27	27	59
chr9	9610896	9611896	Amillepora21225	6	1	6	3	5	3	4	1	3	4	3	2	7	11	9	8	13	11	16	4	7	6	10	16
chr9	9610622	9611622	Amillepora21224	2	0	0	0	2	0	2	0	0	0	3	0	1	0	0	2	1	0	12	0	3	3	3	6
chr9	9636011	9637011	Amillepora21227	7	1	0	1	0	0	3	0	0	0	0	2	2	2	2	1	0	0	7	0	2	1	1	8
chr9	9667825	9668825	Amillepora21234	2	0	0	0	0	1	0	0	0	0	1	0	19	14	10	14	8	11	11	3	13	6	5	13
chr9	9648058	9649058	Amillepora21228	18	0	0	2	2	0	9	3	2	13	19	11	7	9	5	5	11	11	16	12	15	8	12	29
chr9	9599012	9600012	Amillepora21223	14	6	17	11	14	24	8	1	4	15	7	4	44	39	34	24	23	44	24	21	25	20	28	55
chr9	9713713	9714713	Amillepora21241	27	13	8	13	7	10	13	13	17	3	11	8	13	13	7	9	8	5	31	16	19	17	23	47
chr9	9695955	9696955	Amillepora21238	10	2	0	0	0	0	5	1	0	0	2	1	9	0	0	3	1	2	2	0	1	2	0	2
chr9	9681682	9682682	Amillepora21235	7	2	0	0	0	0	4	0	0	0	0	0	18	7	8	4	8	15	9	2	7	8	3	12
chr9	9691845	9692845	Amillepora21237	11	5	0	4	2	0	0	0	2	0	7	0	12	14	6	9	4	4	3	0	1	0	0	1
chr9	9706649	9707649	Amillepora21239	34	4	6	2	6	7	15	6	10	5	11	6	89	87	58	62	49	62	47	14	22	27	12	35
chr9	9708221	9709221	Amillepora21240	169	176	196	211	189	236	2	0	0	0	1	1	58	67	55	38	38	75	12	6	4	7	7	16
chr9	9685182	9686182	Amillepora21236	147	39	3	4	2	9	15	4	0	10	4	4	2	0	1	1	1	1	1	1	0	4	1	2
chr9	9860446	9861446	Amillepora21247	17	6	0	0	0	0	0	0	0	0	0	2	4	4	0	3	0	1	0	0	1	0	1	0
chr9	9791478	9792478	Amillepora21243	15	14	12	17	9	11	7	14	9	16	16	11	9	19	7	8	6	7	18	4	5	7	7	18
chr9	9900147	9901147	Amillepora21249	41	82	71	65	75	90	14	11	2	2	19	11	62	63	49	55	71	79	54	54	57	40	67	93
chr9	9890034	9891034	Amillepora21248	2	2	0	2	0	1	0	3	5	2	1	4	10	3	6	3	2	2	23	19	14	12	15	28
chr9	10045821	10046821	Amillepora21250	62	36	12	23	7	31	48	4	14	13	26	29	25	37	24	25	42	38	13	26	12	23	19	34
chr9	10080624	10081624	Amillepora21251	6	1	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	2	1	0	2	0	1
chr9	10150860	10151860	Amillepora21254	30	5	10	6	7	17	5	0	0	0	3	0	3	4	4	6	2	8	8	0	4	3	3	2
chr9	10135241	10136241	Amillepora21253	3	3	1	0	0	1	3	2	2	1	0	3	27	25	14	18	14	20	26	18	16	13	12	30
chr9	10180658	10181658	Amillepora21257	11	2	0	2	0	3	3	4	0	1	0	2	7	0	5	5	1	2	4	0	2	3	2	0
chr9	10180065	10181065	Amillepora21258	28	6	0	4	2	2	8	0	0	2	1	2	6	0	7	4	0	1	7	2	3	2	3	5
chr9	10256826	10257826	Amillepora21260	0	0	0	0	0	0	0	1	0	2	0	0	12	9	3	7	7	8	11	1	2	5	4	8
