chr	feature	start	stop	strand	featureID	parentID
xfSc0000153	mRNA	213415	216236	-	Amillepora34927-RA	Amillepora34927
xfSc0000394	mRNA	10270	11793	+	Amillepora38132-RA	Amillepora38132
xfSc0000394	mRNA	5256	10552	-	Amillepora38131-RA	Amillepora38131
xfSc0000163	mRNA	25774	27546	-	Amillepora35436-RA	Amillepora35436
xfSc0000163	mRNA	5640	18172	-	Amillepora35434-RA	Amillepora35434
xfSc0000163	mRNA	132989	135859	+	Amillepora35441-RA	Amillepora35441
xfSc0000163	mRNA	185426	195864	+	Amillepora35443-RA	Amillepora35443
xfSc0000163	mRNA	95434	109716	+	Amillepora35438-RA	Amillepora35438
xfSc0000163	mRNA	77604	87368	+	Amillepora35437-RA	Amillepora35437
xfSc0000163	mRNA	111592	129691	+	Amillepora35439-RA	Amillepora35439
xfSc0000163	mRNA	136762	156534	-	Amillepora35442-RA	Amillepora35442
xfSc0000264	mRNA	50109	52295	+	Amillepora37363-RA	Amillepora37363
xfSc0000264	mRNA	20502	25677	+	Amillepora37360-RA	Amillepora37360
xfSc0000264	mRNA	53179	54420	-	Amillepora37364-RA	Amillepora37364
xfSc0000151	mRNA	44090	45394	+	Amillepora34899-RA	Amillepora34899
xfSc0000151	mRNA	19403	20287	-	Amillepora34897-RA	Amillepora34897
xfSc0000151	mRNA	20474	24094	-	Amillepora34898-RA	Amillepora34898
xfSc0000151	mRNA	185841	186731	+	Amillepora34904-RA	Amillepora34904
xfSc0000151	mRNA	99681	102407	+	Amillepora34901-RA	Amillepora34901
xfSc0000151	mRNA	76534	79272	+	Amillepora34900-RA	Amillepora34900
xfSc0000151	mRNA	182215	185290	-	Amillepora34903-RA	Amillepora34903
xfSc0000463	mRNA	909	2201	-	Amillepora38229-RA	Amillepora38229
xfSc0000276	mRNA	43249	50829	+	Amillepora37429-RA	Amillepora37429
xfSc0000242	mRNA	2342	6415	+	Amillepora37131-RA	Amillepora37131
xfSc0000455	mRNA	151	2341	-	Amillepora38224-RA	Amillepora38224
xfSc0000192	mRNA	125643	132007	+	Amillepora36111-RA	Amillepora36111
xfSc0000192	mRNA	50786	53410	+	Amillepora36104-RA	Amillepora36104
xfSc0000192	mRNA	94085	95032	+	Amillepora36108-RA	Amillepora36108
xfSc0000192	mRNA	2615	3895	+	Amillepora36101-RA	Amillepora36101
xfSc0000192	mRNA	86222	87067	+	Amillepora36107-RA	Amillepora36107
xfSc0000192	mRNA	111322	121354	+	Amillepora36110-RA	Amillepora36110
xfSc0000192	mRNA	139431	146228	+	Amillepora36113-RA	Amillepora36113
xfSc0000192	mRNA	74387	78568	+	Amillepora36106-RA	Amillepora36106
xfSc0000192	mRNA	138247	139369	+	Amillepora36112-RA	Amillepora36112
xfSc0000192	mRNA	37173	40865	-	Amillepora36103-RA	Amillepora36103
xfSc0000192	mRNA	107400	125782	-	Amillepora36109-RA	Amillepora36109
xfSc0000192	mRNA	57377	58225	-	Amillepora36105-RA	Amillepora36105
xfSc0000192	mRNA	4333	5158	+	Amillepora36102-RA	Amillepora36102
xfSc0000288	mRNA	46373	49753	+	Amillepora37611-RA	Amillepora37611
xfSc0000288	mRNA	42993	46120	+	Amillepora37610-RA	Amillepora37610
xfSc0000288	mRNA	32403	34302	+	Amillepora37607-RA	Amillepora37607
xfSc0000288	mRNA	6230	29199	+	Amillepora37603-RA	Amillepora37603
xfSc0000288	mRNA	29202	29822	+	Amillepora37605-RA	Amillepora37605
xfSc0000288	mRNA	42009	42880	-	Amillepora37609-RA	Amillepora37609
xfSc0000288	mRNA	34788	36738	-	Amillepora37608-RA	Amillepora37608
xfSc0000288	mRNA	24725	28714	-	Amillepora37604-RA	Amillepora37604
xfSc0000288	mRNA	2094	16110	-	Amillepora37602-RA	Amillepora37602
xfSc0000288	mRNA	30502	32364	-	Amillepora37606-RA	Amillepora37606
xfSc0000288	mRNA	51562	51852	-	Amillepora37612-RA	Amillepora37612
xfSc0000253	mRNA	12481	14591	+	Amillepora37242-RA	Amillepora37242
xfSc0000253	mRNA	40119	41384	-	Amillepora37245-RA	Amillepora37245
xfSc0000253	mRNA	14626	14914	+	Amillepora37243-RA	Amillepora37243
xfSc0000156	mRNA	16310	41975	+	Amillepora35273-RA	Amillepora35273
xfSc0000156	mRNA	53746	60134	-	Amillepora35274-RA	Amillepora35274
xfSc0000156	mRNA	2	2331	-	Amillepora35272-RA	Amillepora35272
xfSc0000156	mRNA	99090	103472	+	Amillepora35278-RA	Amillepora35278
xfSc0000156	mRNA	170013	170852	+	Amillepora35282-RA	Amillepora35282
xfSc0000156	mRNA	108127	159284	+	Amillepora35279-RA	Amillepora35279
xfSc0000156	mRNA	160916	168225	+	Amillepora35281-RA	Amillepora35281
xfSc0000156	mRNA	191859	192520	+	Amillepora35287-RA	Amillepora35287
xfSc0000156	mRNA	86211	91291	+	Amillepora35277-RA	Amillepora35277
xfSc0000156	mRNA	187311	188981	+	Amillepora35286-RA	Amillepora35286
xfSc0000156	mRNA	205034	217890	+	Amillepora35288-RA	Amillepora35288
xfSc0000156	mRNA	185212	219813	-	Amillepora35285-RA	Amillepora35285
xfSc0000156	mRNA	171559	173109	-	Amillepora35283-RA	Amillepora35283
xfSc0000392	mRNA	4874	6933	-	Amillepora38124-RA	Amillepora38124
xfSc0000179	mRNA	153687	154668	+	Amillepora35732-RA	Amillepora35732
xfSc0000179	mRNA	41225	43602	+	Amillepora35722-RA	Amillepora35722
xfSc0000179	mRNA	74188	80511	+	Amillepora35726-RA	Amillepora35726
xfSc0000179	mRNA	86546	126718	+	Amillepora35727-RA	Amillepora35727
xfSc0000179	mRNA	51794	55647	-	Amillepora35724-RA	Amillepora35724
xfSc0000179	mRNA	44115	45481	-	Amillepora35723-RA	Amillepora35723
xfSc0000179	mRNA	147931	148611	-	Amillepora35731-RA	Amillepora35731
xfSc0000179	mRNA	4503	28472	-	Amillepora35721-RA	Amillepora35721
xfSc0000179	mRNA	67239	67664	-	Amillepora35725-RA	Amillepora35725
xfSc0000215	mRNA	98477	100156	+	Amillepora36697-RA	Amillepora36697
xfSc0000215	mRNA	116520	117718	+	Amillepora36698-RA	Amillepora36698
xfSc0000215	mRNA	61082	63971	+	Amillepora36691-RA	Amillepora36691
xfSc0000215	mRNA	4949	14707	+	Amillepora36685-RA	Amillepora36685
xfSc0000215	mRNA	72121	97727	-	Amillepora36694-RA	Amillepora36694
xfSc0000215	mRNA	17132	20855	-	Amillepora36686-RA	Amillepora36686
xfSc0000215	mRNA	44607	49064	-	Amillepora36688-RA	Amillepora36688
xfSc0000215	mRNA	50620	55278	-	Amillepora36689-RA	Amillepora36689
xfSc0000215	mRNA	24616	28170	-	Amillepora36687-RA	Amillepora36687
xfSc0000215	mRNA	97746	98083	-	Amillepora36696-RA	Amillepora36696
xfSc0000215	mRNA	65385	67947	-	Amillepora36693-RA	Amillepora36693
xfSc0000215	mRNA	64312	65379	-	Amillepora36692-RA	Amillepora36692
xfSc0000368	mRNA	8198	11838	+	Amillepora38044-RA	Amillepora38044
xfSc0000368	mRNA	373	2435	+	Amillepora38043-RA	Amillepora38043
xfSc0000368	mRNA	12875	14590	-	Amillepora38045-RA	Amillepora38045
xfSc0000207	mRNA	37221	39051	-	Amillepora36440-RA	Amillepora36440
xfSc0000207	mRNA	42631	43077	-	Amillepora36441-RA	Amillepora36441
xfSc0000207	mRNA	84243	103861	-	Amillepora36446-RA	Amillepora36446
xfSc0000207	mRNA	2433	8260	-	Amillepora36438-RA	Amillepora36438
xfSc0000207	mRNA	78890	81958	-	Amillepora36445-RA	Amillepora36445
xfSc0000207	mRNA	105006	111215	-	Amillepora36447-RA	Amillepora36447
xfSc0000207	mRNA	8904	10196	-	Amillepora36439-RA	Amillepora36439
xfSc0000152	mRNA	42193	43683	+	Amillepora34910-RA	Amillepora34910
xfSc0000152	mRNA	49889	52177	+	Amillepora34912-RA	Amillepora34912
xfSc0000152	mRNA	25041	31013	+	Amillepora34908-RA	Amillepora34908
xfSc0000152	mRNA	31053	31916	+	Amillepora34909-RA	Amillepora34909
xfSc0000152	mRNA	44387	46007	-	Amillepora34911-RA	Amillepora34911
xfSc0000152	mRNA	198162	200285	+	Amillepora34921-RA	Amillepora34921
xfSc0000152	mRNA	159055	161688	+	Amillepora34915-RA	Amillepora34915
xfSc0000152	mRNA	186138	191913	+	Amillepora34918-RA	Amillepora34918
xfSc0000152	mRNA	129973	132564	-	Amillepora34914-RA	Amillepora34914
xfSc0000152	mRNA	164929	166053	-	Amillepora34917-RA	Amillepora34917
xfSc0000152	mRNA	162027	164852	-	Amillepora34916-RA	Amillepora34916
xfSc0000152	mRNA	190777	192092	-	Amillepora34919-RA	Amillepora34919
xfSc0000152	mRNA	204900	236167	-	Amillepora34922-RA	Amillepora34922
xfSc0000152	mRNA	114953	116478	+	Amillepora34913-RA	Amillepora34913
xfSc0000277	mRNA	37627	52545	-	Amillepora37434-RA	Amillepora37434
xfSc0000335	mRNA	3084	3365	+	Amillepora37912-RA	Amillepora37912
xfSc0000384	mRNA	13160	14967	+	Amillepora38112-RA	Amillepora38112
xfSc0000265	mRNA	4127	45369	+	Amillepora37365-RA	Amillepora37365
xfSc0000144	mRNA	210203	211360	+	Amillepora34622-RA	Amillepora34622
xfSc0000144	mRNA	102174	103301	+	Amillepora34613-RA	Amillepora34613
xfSc0000144	mRNA	245658	254017	+	Amillepora34623-RA	Amillepora34623
xfSc0000144	mRNA	90665	91759	-	Amillepora34612-RA	Amillepora34612
xfSc0000144	mRNA	106283	110148	-	Amillepora34614-RA	Amillepora34614
xfSc0000144	mRNA	85412	89786	-	Amillepora34611-RA	Amillepora34611
xfSc0000144	mRNA	34450	38598	-	Amillepora34607-RA	Amillepora34607
xfSc0000144	mRNA	61571	63184	-	Amillepora34609-RA	Amillepora34609
xfSc0000281	mRNA	3803	6886	-	Amillepora37538-RA	Amillepora37538
xfSc0000281	mRNA	40870	43658	-	Amillepora37539-RA	Amillepora37539
xfSc0000260	mRNA	20494	24569	-	Amillepora37314-RA	Amillepora37314
xpSc0000535	mRNA	177565	177933	+	Amillepora32738-RA	Amillepora32738
xpSc0000535	mRNA	99649	101655	-	Amillepora32736-RA	Amillepora32736
xpSc0000535	mRNA	101713	115093	-	Amillepora32737-RA	Amillepora32737
xpSc0000535	mRNA	262596	267515	+	Amillepora32744-RA	Amillepora32744
xpSc0000535	mRNA	232691	238368	+	Amillepora32742-RA	Amillepora32742
xpSc0000535	mRNA	238434	242707	-	Amillepora32743-RA	Amillepora32743
xpSc0000535	mRNA	365257	370570	+	Amillepora32748-RA	Amillepora32748
xpSc0000535	mRNA	295827	300848	+	Amillepora32745-RA	Amillepora32745
xpSc0000535	mRNA	338946	342035	+	Amillepora32746-RA	Amillepora32746
xpSc0000535	mRNA	371427	372656	-	Amillepora32749-RA	Amillepora32749
xpSc0000535	mRNA	425752	437923	+	Amillepora32751-RA	Amillepora32751
xpSc0000535	mRNA	511299	513055	-	Amillepora32753-RA	Amillepora32753
xpSc0000535	mRNA	494297	505090	-	Amillepora32752-RA	Amillepora32752
xfSc0000327	mRNA	21606	26744	+	Amillepora37844-RA	Amillepora37844
xfSc0000327	mRNA	28163	30104	-	Amillepora37846-RA	Amillepora37846
xfSc0000327	mRNA	22798	27797	-	Amillepora37845-RA	Amillepora37845
xfSc0000219	mRNA	2142	9395	+	Amillepora36745-RA	Amillepora36745
xfSc0000219	mRNA	29707	36144	+	Amillepora36749-RA	Amillepora36749
xfSc0000219	mRNA	11906	14709	+	Amillepora36746-RA	Amillepora36746
xfSc0000219	mRNA	36810	69043	+	Amillepora36750-RA	Amillepora36750
xfSc0000219	mRNA	72008	100714	+	Amillepora36752-RA	Amillepora36752
xfSc0000219	mRNA	20543	22009	-	Amillepora36747-RA	Amillepora36747
xfSc0000219	mRNA	25265	27367	-	Amillepora36748-RA	Amillepora36748
xfSc0000279	mRNA	2232	3792	+	Amillepora37455-RA	Amillepora37455
xfSc0000279	mRNA	21041	22605	+	Amillepora37486-RA	Amillepora37486
xfSc0000279	mRNA	53973	55533	+	Amillepora37534-RA	Amillepora37534
xfSc0000279	mRNA	40097	41659	+	Amillepora37517-RA	Amillepora37517
xfSc0000189	mRNA	25835	27756	+	Amillepora36054-RA	Amillepora36054
xfSc0000189	mRNA	42102	50833	-	Amillepora36056-RA	Amillepora36056
xfSc0000189	mRNA	69779	101615	-	Amillepora36058-RA	Amillepora36058
xfSc0000189	mRNA	119429	155222	-	Amillepora36060-RA	Amillepora36060
xfSc0000189	mRNA	57105	65462	-	Amillepora36057-RA	Amillepora36057
xfSc0000189	mRNA	110299	115546	-	Amillepora36059-RA	Amillepora36059
xfSc0000181	mRNA	12959	18682	+	Amillepora35782-RA	Amillepora35782
xfSc0000181	mRNA	50481	68951	+	Amillepora35785-RA	Amillepora35785
xfSc0000181	mRNA	88429	100630	+	Amillepora35787-RA	Amillepora35787
xfSc0000181	mRNA	170141	183772	+	Amillepora35792-RA	Amillepora35792
xfSc0000181	mRNA	69708	79245	-	Amillepora35786-RA	Amillepora35786
xfSc0000181	mRNA	40883	41455	-	Amillepora35783-RA	Amillepora35783
xfSc0000181	mRNA	165016	167439	-	Amillepora35789-RA	Amillepora35789
xfSc0000181	mRNA	168510	168962	-	Amillepora35791-RA	Amillepora35791
xfSc0000181	mRNA	167757	168053	-	Amillepora35790-RA	Amillepora35790
xfSc0000181	mRNA	160465	161135	+	Amillepora35788-RA	Amillepora35788
xfSc0000178	mRNA	70842	81474	-	Amillepora35718-RA	Amillepora35718
xfSc0000178	mRNA	62956	64371	-	Amillepora35717-RA	Amillepora35717
xfSc0000178	mRNA	147189	158132	-	Amillepora35719-RA	Amillepora35719
xfSc0000178	mRNA	36161	59584	-	Amillepora35715-RA	Amillepora35715
xfSc0000178	mRNA	61461	62627	-	Amillepora35716-RA	Amillepora35716
xfSc0000256	mRNA	50867	59279	+	Amillepora37283-RA	Amillepora37283
xfSc0000256	mRNA	11614	20393	+	Amillepora37279-RA	Amillepora37279
xfSc0000256	mRNA	25920	41326	+	Amillepora37281-RA	Amillepora37281
xfSc0000256	mRNA	65708	69908	-	Amillepora37284-RA	Amillepora37284
xfSc0000256	mRNA	32752	35520	-	Amillepora37282-RA	Amillepora37282
xfSc0000256	mRNA	2	12585	-	Amillepora37278-RA	Amillepora37278
xfSc0000256	mRNA	25915	32300	-	Amillepora37280-RA	Amillepora37280
xfSc0000490	mRNA	149	1432	+	Amillepora38247-RA	Amillepora38247
xfSc0000223	mRNA	19325	22603	+	Amillepora36846-RA	Amillepora36846
xfSc0000223	mRNA	12272	14850	+	Amillepora36844-RA	Amillepora36844
xfSc0000223	mRNA	85343	88418	-	Amillepora36851-RA	Amillepora36851
xfSc0000223	mRNA	32986	49892	-	Amillepora36848-RA	Amillepora36848
xfSc0000223	mRNA	24254	31101	-	Amillepora36847-RA	Amillepora36847
xfSc0000223	mRNA	90516	96507	-	Amillepora36852-RA	Amillepora36852
xfSc0000223	mRNA	71454	79290	-	Amillepora36849-RA	Amillepora36849
xfSc0000223	mRNA	805	9805	-	Amillepora36842-RA	Amillepora36842
xfSc0000223	mRNA	11182	12141	-	Amillepora36843-RA	Amillepora36843
xfSc0000282	mRNA	19676	20305	+	Amillepora37543-RA	Amillepora37543
xfSc0000282	mRNA	17494	18210	+	Amillepora37542-RA	Amillepora37542
xfSc0000282	mRNA	51742	52280	+	Amillepora37548-RA	Amillepora37548
xfSc0000282	mRNA	15704	17470	+	Amillepora37541-RA	Amillepora37541
xfSc0000282	mRNA	20970	21881	-	Amillepora37544-RA	Amillepora37544
xfSc0000282	mRNA	12440	14502	+	Amillepora37540-RA	Amillepora37540
xfSc0000204	mRNA	59385	70289	+	Amillepora36403-RA	Amillepora36403
xfSc0000204	mRNA	100955	117627	+	Amillepora36407-RA	Amillepora36407
xfSc0000204	mRNA	131757	134107	+	Amillepora36410-RA	Amillepora36410
xfSc0000204	mRNA	645	17474	+	Amillepora36398-RA	Amillepora36398
xfSc0000204	mRNA	94020	100940	+	Amillepora36406-RA	Amillepora36406
xfSc0000204	mRNA	124476	126826	-	Amillepora36409-RA	Amillepora36409
xfSc0000204	mRNA	72063	89339	-	Amillepora36404-RA	Amillepora36404
xfSc0000204	mRNA	16926	39778	-	Amillepora36399-RA	Amillepora36399
xfSc0000204	mRNA	39933	47785	-	Amillepora36402-RA	Amillepora36402
xfSc0000289	mRNA	39820	40962	-	Amillepora37613-RA	Amillepora37613
xfSc0000202	mRNA	53203	54372	+	Amillepora36373-RA	Amillepora36373
xfSc0000202	mRNA	11762	17618	+	Amillepora36371-RA	Amillepora36371
xfSc0000202	mRNA	55348	60820	-	Amillepora36374-RA	Amillepora36374
xfSc0000202	mRNA	92761	106844	-	Amillepora36376-RA	Amillepora36376
xfSc0000202	mRNA	18217	49454	-	Amillepora36372-RA	Amillepora36372
xfSc0000255	mRNA	53717	64939	-	Amillepora37269-RA	Amillepora37269
xfSc0000255	mRNA	9499	30688	-	Amillepora37266-RA	Amillepora37266
xfSc0000255	mRNA	37900	48495	-	Amillepora37268-RA	Amillepora37268
xfSc0000255	mRNA	33654	35417	-	Amillepora37267-RA	Amillepora37267
xfSc0000375	mRNA	4110	16570	+	Amillepora38085-RA	Amillepora38085
xfSc0000444	mRNA	1937	3061	-	Amillepora38219-RA	Amillepora38219
xfSc0000444	mRNA	117	1879	-	Amillepora38218-RA	Amillepora38218
xfSc0000212	mRNA	79944	82712	+	Amillepora36550-RA	Amillepora36550
xfSc0000212	mRNA	46636	48912	+	Amillepora36548-RA	Amillepora36548
xfSc0000212	mRNA	110510	111109	+	Amillepora36552-RA	Amillepora36552
xfSc0000212	mRNA	68463	73156	+	Amillepora36549-RA	Amillepora36549
xfSc0000212	mRNA	44957	46006	+	Amillepora36547-RA	Amillepora36547
xfSc0000212	mRNA	39756	43301	+	Amillepora36545-RA	Amillepora36545
xfSc0000212	mRNA	44307	44555	-	Amillepora36546-RA	Amillepora36546
xfSc0000212	mRNA	107065	110823	-	Amillepora36551-RA	Amillepora36551
xfSc0000147	mRNA	11160	12615	+	Amillepora34699-RA	Amillepora34699
xfSc0000147	mRNA	39150	41625	+	Amillepora34703-RA	Amillepora34703
xfSc0000147	mRNA	50124	51299	+	Amillepora34704-RA	Amillepora34704
xfSc0000147	mRNA	25803	26135	+	Amillepora34700-RA	Amillepora34700
xfSc0000147	mRNA	52122	56825	+	Amillepora34705-RA	Amillepora34705
xfSc0000147	mRNA	34111	35184	+	Amillepora34702-RA	Amillepora34702
xfSc0000147	mRNA	26403	27903	+	Amillepora34701-RA	Amillepora34701
xfSc0000147	mRNA	134282	153695	+	Amillepora34714-RA	Amillepora34714
xfSc0000147	mRNA	187433	194356	+	Amillepora34719-RA	Amillepora34719
xfSc0000147	mRNA	197378	211304	+	Amillepora34720-RA	Amillepora34720
xfSc0000147	mRNA	154296	156698	+	Amillepora34716-RA	Amillepora34716
xfSc0000147	mRNA	168685	172238	+	Amillepora34718-RA	Amillepora34718
xfSc0000147	mRNA	108121	110505	+	Amillepora34711-RA	Amillepora34711
xfSc0000147	mRNA	218579	221011	+	Amillepora34721-RA	Amillepora34721
xfSc0000147	mRNA	230151	231338	+	Amillepora34722-RA	Amillepora34722
xfSc0000147	mRNA	70819	74493	+	Amillepora34707-RA	Amillepora34707
xfSc0000147	mRNA	117108	120646	+	Amillepora34712-RA	Amillepora34712
xfSc0000147	mRNA	89830	94735	+	Amillepora34709-RA	Amillepora34709
xfSc0000147	mRNA	232499	247301	+	Amillepora34723-RA	Amillepora34723
xfSc0000147	mRNA	58168	70809	+	Amillepora34706-RA	Amillepora34706
xfSc0000147	mRNA	77117	81774	+	Amillepora34708-RA	Amillepora34708
xfSc0000147	mRNA	104738	105357	+	Amillepora34710-RA	Amillepora34710
xfSc0000146	mRNA	40077	41965	-	Amillepora34689-RA	Amillepora34689
xfSc0000146	mRNA	76904	77592	+	Amillepora34692-RA	Amillepora34692
xfSc0000146	mRNA	226984	228153	+	Amillepora34696-RA	Amillepora34696
xfSc0000146	mRNA	43508	43774	+	Amillepora34690-RA	Amillepora34690
xfSc0000146	mRNA	223511	225407	-	Amillepora34695-RA	Amillepora34695
xfSc0000146	mRNA	122293	126833	-	Amillepora34694-RA	Amillepora34694
xfSc0000251	mRNA	31278	31575	+	Amillepora37232-RA	Amillepora37232
xfSc0000211	mRNA	23896	49293	+	Amillepora36532-RA	Amillepora36532
xfSc0000211	mRNA	60018	70932	-	Amillepora36535-RA	Amillepora36535
xfSc0000211	mRNA	48779	59515	-	Amillepora36534-RA	Amillepora36534
xfSc0000211	mRNA	670	23791	-	Amillepora36531-RA	Amillepora36531
xfSc0000211	mRNA	96713	103996	-	Amillepora36538-RA	Amillepora36538
xfSc0000211	mRNA	82338	88428	-	Amillepora36537-RA	Amillepora36537
xfSc0000211	mRNA	116064	125045	-	Amillepora36540-RA	Amillepora36540
xfSc0000211	mRNA	108509	113503	+	Amillepora36539-RA	Amillepora36539
xfSc0000351	mRNA	13698	20673	+	Amillepora37974-RA	Amillepora37974
xfSc0000351	mRNA	11805	12484	-	Amillepora37973-RA	Amillepora37973
xfSc0000244	mRNA	54662	55351	+	Amillepora37162-RA	Amillepora37162
xfSc0000244	mRNA	41503	42534	-	Amillepora37160-RA	Amillepora37160
xfSc0000244	mRNA	80731	81992	-	Amillepora37167-RA	Amillepora37167
xfSc0000244	mRNA	52497	53309	-	Amillepora37161-RA	Amillepora37161
xfSc0000244	mRNA	82774	84846	-	Amillepora37168-RA	Amillepora37168
xfSc0000244	mRNA	66112	67493	-	Amillepora37163-RA	Amillepora37163
xfSc0000244	mRNA	68107	73063	-	Amillepora37164-RA	Amillepora37164
xfSc0000244	mRNA	78118	78788	-	Amillepora37166-RA	Amillepora37166
xfSc0000244	mRNA	77685	78108	-	Amillepora37165-RA	Amillepora37165
xfSc0000216	mRNA	92448	97023	+	Amillepora36705-RA	Amillepora36705
xfSc0000216	mRNA	5170	10156	+	Amillepora36699-RA	Amillepora36699
xfSc0000216	mRNA	86832	90930	+	Amillepora36704-RA	Amillepora36704
xfSc0000216	mRNA	43812	69447	+	Amillepora36703-RA	Amillepora36703
xfSc0000216	mRNA	16692	18815	+	Amillepora36700-RA	Amillepora36700
xfSc0000216	mRNA	99786	100298	-	Amillepora36706-RA	Amillepora36706
xfSc0000216	mRNA	18891	28145	+	Amillepora36701-RA	Amillepora36701
xfSc0000216	mRNA	36540	39783	+	Amillepora36702-RA	Amillepora36702
xfSc0000296	mRNA	22941	24038	+	Amillepora37708-RA	Amillepora37708
xfSc0000296	mRNA	16168	22247	+	Amillepora37707-RA	Amillepora37707
xfSc0000296	mRNA	666	1285	-	Amillepora37706-RA	Amillepora37706
xfSc0000296	mRNA	28246	28703	-	Amillepora37709-RA	Amillepora37709
xfSc0000367	mRNA	627	8615	+	Amillepora38033-RA	Amillepora38033
xfSc0000261	mRNA	55981	64952	+	Amillepora37320-RA	Amillepora37320
xfSc0000261	mRNA	49246	51268	-	Amillepora37319-RA	Amillepora37319
xfSc0000224	mRNA	93136	94680	+	Amillepora36859-RA	Amillepora36859
xfSc0000224	mRNA	60269	90631	-	Amillepora36857-RA	Amillepora36857
xfSc0000224	mRNA	911	16332	-	Amillepora36853-RA	Amillepora36853
xfSc0000224	mRNA	42895	43455	-	Amillepora36855-RA	Amillepora36855
xfSc0000224	mRNA	55448	57440	-	Amillepora36856-RA	Amillepora36856
xfSc0000232	mRNA	71680	92250	+	Amillepora37018-RA	Amillepora37018
xfSc0000232	mRNA	4201	23498	+	Amillepora37016-RA	Amillepora37016
xfSc0000232	mRNA	27196	67023	+	Amillepora37017-RA	Amillepora37017
xfSc0000432	mRNA	503	1816	+	Amillepora38204-RA	Amillepora38204
xfSc0000432	mRNA	16	398	+	Amillepora38203-RA	Amillepora38203
xfSc0000167	mRNA	27040	28317	+	Amillepora35565-RA	Amillepora35565
xfSc0000167	mRNA	17319	17970	+	Amillepora35563-RA	Amillepora35563
xfSc0000167	mRNA	24191	27021	+	Amillepora35564-RA	Amillepora35564
xfSc0000167	mRNA	203	2427	+	Amillepora35561-RA	Amillepora35561
xfSc0000167	mRNA	48503	56369	+	Amillepora35566-RA	Amillepora35566
xfSc0000167	mRNA	132110	136084	-	Amillepora35567-RA	Amillepora35567
xfSc0000145	mRNA	1047	5086	-	Amillepora34624-RA	Amillepora34624
xfSc0000145	mRNA	21515	24276	-	Amillepora34625-RA	Amillepora34625
xfSc0000145	mRNA	195635	199542	+	Amillepora34643-RA	Amillepora34643
xfSc0000145	mRNA	62087	64679	+	Amillepora34628-RA	Amillepora34628
xfSc0000145	mRNA	81602	87609	+	Amillepora34632-RA	Amillepora34632
xfSc0000145	mRNA	76820	77399	+	Amillepora34631-RA	Amillepora34631
xfSc0000145	mRNA	36754	40132	+	Amillepora34626-RA	Amillepora34626
xfSc0000145	mRNA	242821	251539	+	Amillepora34648-RA	Amillepora34648
xfSc0000145	mRNA	171494	186287	+	Amillepora34639-RA	Amillepora34639
xfSc0000145	mRNA	102576	109050	+	Amillepora34633-RA	Amillepora34633
xfSc0000145	mRNA	131134	137073	+	Amillepora34636-RA	Amillepora34636
xfSc0000145	mRNA	75942	76728	+	Amillepora34630-RA	Amillepora34630
xfSc0000145	mRNA	218915	221804	+	Amillepora34647-RA	Amillepora34647
xfSc0000145	mRNA	199569	207699	+	Amillepora34644-RA	Amillepora34644
xfSc0000145	mRNA	67504	70168	+	Amillepora34629-RA	Amillepora34629
xfSc0000145	mRNA	189953	195244	-	Amillepora34642-RA	Amillepora34642
xfSc0000145	mRNA	130642	139711	-	Amillepora34635-RA	Amillepora34635
xfSc0000145	mRNA	200882	216895	-	Amillepora34645-RA	Amillepora34645
xfSc0000145	mRNA	114254	120174	-	Amillepora34634-RA	Amillepora34634
xfSc0000145	mRNA	217007	217252	-	Amillepora34646-RA	Amillepora34646
xfSc0000145	mRNA	45866	94575	-	Amillepora34627-RA	Amillepora34627
xfSc0000145	mRNA	186335	187438	+	Amillepora34640-RA	Amillepora34640
